date,unit_id,listing,listing_group,season,month,dow,ati_static,pricelabs,gap_dollars,gap_abs
2027-03-16,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Tuesday,925,1508.0,-583.0,583.0
2027-10-27,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-27,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-13,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-06-25,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1332.0,-582.0,582.0
2027-10-06,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-06,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-20,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-20,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-10-13,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Wednesday,1100,1682.0,-582.0,582.0
2027-06-25,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1332.0,-582.0,582.0
2027-05-29,204 LaFave South: Hidden Canyon,Hidden Canyon,Deluxe Villa (2BR/1BA),Spring Peak,5,Saturday,675,1256.0,-581.0,581.0
2027-05-29,205 LaFave South: Kolob Arch,Kolob Arch,Deluxe Villa (2BR/1BA),Spring Peak,5,Saturday,675,1256.0,-581.0,581.0
2027-04-24,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Spring Peak,4,Saturday,675,1256.0,-581.0,581.0
2027-04-24,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Spring Peak,4,Saturday,675,1256.0,-581.0,581.0
2027-06-17,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,6,Thursday,800,1380.0,-580.0,580.0
2027-06-17,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,6,Thursday,800,1380.0,-580.0,580.0
2027-06-05,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,6,Saturday,800,1379.0,-579.0,579.0
2027-06-05,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,6,Saturday,800,1379.0,-579.0,579.0
2027-05-01,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Spring Peak,5,Saturday,500,1078.0,-578.0,578.0
2027-04-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Tuesday,1025,1602.0,-577.0,577.0
2027-04-26,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Monday,1025,1602.0,-577.0,577.0
2027-04-27,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Tuesday,1025,1602.0,-577.0,577.0
2027-04-26,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Monday,1025,1602.0,-577.0,577.0
2027-03-27,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,3,Saturday,750,1327.0,-577.0,577.0
2027-05-19,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Wednesday,925,1501.0,-576.0,576.0
2027-06-01,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1376.0,-576.0,576.0
2027-06-01,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1376.0,-576.0,576.0
2027-05-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1601.0,-576.0,576.0
2027-11-20,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-11-06,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-11-06,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-11-13,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-11-13,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-11-20,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1398.0,-573.0,573.0
2027-04-25,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,4,Sunday,750,1322.0,-572.0,572.0
2027-05-23,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1597.0,-572.0,572.0
2027-05-23,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1597.0,-572.0,572.0
2027-04-25,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,4,Sunday,750,1322.0,-572.0,572.0
2027-04-25,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,4,Sunday,750,1322.0,-572.0,572.0
2027-03-25,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,3,Thursday,750,1322.0,-572.0,572.0
2027-03-25,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,3,Thursday,750,1322.0,-572.0,572.0
2027-06-30,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1371.0,-571.0,571.0
2027-05-19,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Wednesday,1025,1596.0,-571.0,571.0
2027-06-30,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1371.0,-571.0,571.0
2027-05-19,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Wednesday,1025,1596.0,-571.0,571.0
2027-06-11,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Friday,800,1370.0,-570.0,570.0
2027-06-11,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Friday,800,1370.0,-570.0,570.0
2027-10-17,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-17,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-10,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-03,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-24,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-06-08,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Tuesday,1500,2069.0,-569.0,569.0
2027-10-24,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-03,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-31,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-31,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-10-10,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Sunday,1100,1669.0,-569.0,569.0
2027-12-25,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Off,12,Saturday,1250,1818.0,-568.0,568.0
2027-04-02,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Friday,800,1368.0,-568.0,568.0
2027-04-02,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Friday,800,1368.0,-568.0,568.0
2027-05-30,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,5,Sunday,750,1318.0,-568.0,568.0
2027-05-30,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,5,Sunday,750,1318.0,-568.0,568.0
2027-05-27,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,5,Thursday,750,1318.0,-568.0,568.0
2027-06-23,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1591.0,-566.0,566.0
2027-06-23,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1591.0,-566.0,566.0
2027-03-15,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Monday,1025,1590.0,-565.0,565.0
2027-03-30,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Tuesday,1025,1590.0,-565.0,565.0
2027-03-23,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Tuesday,1025,1590.0,-565.0,565.0
2027-03-22,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Monday,1025,1590.0,-565.0,565.0
2027-03-16,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Tuesday,1025,1590.0,-565.0,565.0
2027-03-15,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Monday,1025,1590.0,-565.0,565.0
2027-03-16,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Tuesday,1025,1590.0,-565.0,565.0
2027-06-10,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Thursday,800,1364.0,-564.0,564.0
2027-06-10,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Thursday,800,1364.0,-564.0,564.0
2027-06-07,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Monday,1500,2061.0,-561.0,561.0
2027-06-25,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1311.0,-561.0,561.0
2027-06-25,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1311.0,-561.0,561.0
2027-06-16,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1585.0,-560.0,560.0
2027-06-16,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1585.0,-560.0,560.0
2027-05-26,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Wednesday,1025,1585.0,-560.0,560.0
2027-06-16,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Wednesday,925,1483.0,-558.0,558.0
2027-04-06,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Tuesday,1025,1581.0,-556.0,556.0
2027-09-08,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-15,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-22,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-22,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-06-02,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1356.0,-556.0,556.0
2027-04-05,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Monday,1025,1581.0,-556.0,556.0
2027-09-01,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-29,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-04-05,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Monday,1025,1581.0,-556.0,556.0
2027-04-06,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Tuesday,1025,1581.0,-556.0,556.0
2027-04-07,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Wednesday,1025,1581.0,-556.0,556.0
2027-04-07,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Wednesday,1025,1581.0,-556.0,556.0
2027-06-02,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1356.0,-556.0,556.0
2027-09-08,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-01,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-03-09,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Tuesday,1500,2056.0,-556.0,556.0
2027-09-29,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-09-15,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Wednesday,1100,1656.0,-556.0,556.0
2027-03-08,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Monday,1500,2056.0,-556.0,556.0
2027-03-03,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Wednesday,1500,2056.0,-556.0,556.0
2027-06-19,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1306.0,-556.0,556.0
2027-11-18,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-09-03,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Fall Peak,9,Friday,900,1455.0,-555.0,555.0
2027-05-25,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Tuesday,925,1480.0,-555.0,555.0
2027-09-03,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Fall Peak,9,Friday,900,1455.0,-555.0,555.0
2027-09-17,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Fall Peak,9,Friday,900,1455.0,-555.0,555.0
2027-11-11,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-09-17,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Fall Peak,9,Friday,900,1455.0,-555.0,555.0
2027-11-19,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-11-18,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-11-19,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-11-04,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-11-05,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-11-04,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-11-11,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Thursday,825,1380.0,-555.0,555.0
2027-11-12,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-05-24,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Monday,925,1480.0,-555.0,555.0
2027-11-12,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-11-05,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1380.0,-555.0,555.0
2027-06-11,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,6,Friday,800,1354.0,-554.0,554.0
2027-06-11,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,6,Friday,800,1354.0,-554.0,554.0
2027-05-29,208 LaFave South: Northgate Peaks,Northgate Peaks,Deluxe Villa (2BR/1BA),Spring Peak,5,Saturday,675,1228.0,-553.0,553.0
2027-05-29,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Spring Peak,5,Saturday,675,1228.0,-553.0,553.0
2027-11-25,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Shoulder,11,Thursday,625,1177.0,-552.0,552.0
2027-03-02,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Tuesday,925,373.0,552.0,552.0
2027-03-05,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1577.0,-552.0,552.0
2027-06-15,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1577.0,-552.0,552.0
2027-06-15,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1577.0,-552.0,552.0
2027-11-25,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Shoulder,11,Thursday,625,1177.0,-552.0,552.0
2027-05-10,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-05-11,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-10,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-05-11,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-17,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-05-17,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-05-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-04,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-25,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-25,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-04,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Tuesday,1025,1576.0,-551.0,551.0
2027-05-03,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-05-03,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1576.0,-551.0,551.0
2027-06-01,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1350.0,-550.0,550.0
2027-11-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Thursday,750,1300.0,-550.0,550.0
2027-11-19,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Friday,750,1300.0,-550.0,550.0
2027-06-01,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1350.0,-550.0,550.0
2027-11-05,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Friday,750,1300.0,-550.0,550.0
2027-11-12,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Friday,750,1300.0,-550.0,550.0
2027-11-04,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Thursday,750,1300.0,-550.0,550.0
2027-11-11,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Thursday,750,1300.0,-550.0,550.0
2027-03-27,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,3,Saturday,750,1299.0,-549.0,549.0
2027-05-24,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1574.0,-549.0,549.0
2027-05-24,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Monday,1025,1574.0,-549.0,549.0
2027-03-27,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,3,Saturday,750,1299.0,-549.0,549.0
2027-08-12,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,8,Thursday,825,1373.0,-548.0,548.0
2027-08-20,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,8,Friday,825,1373.0,-548.0,548.0
2027-08-13,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,8,Friday,825,1373.0,-548.0,548.0
2027-05-30,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,5,Sunday,750,1298.0,-548.0,548.0
2027-05-30,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,5,Sunday,750,1298.0,-548.0,548.0
2027-08-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,8,Friday,825,1373.0,-548.0,548.0
2027-08-26,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,8,Thursday,825,1373.0,-548.0,548.0
2027-08-27,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,8,Friday,825,1373.0,-548.0,548.0
2027-08-19,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,8,Thursday,825,1373.0,-548.0,548.0
2027-08-06,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,8,Friday,825,1373.0,-548.0,548.0
